churn,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_transaction_amount,total_transaction_count,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,digital_engagement_score
1,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,12094.0,0,12094.0,0.995,8607,90,0.957,0.0,0.9969,0.00310348,55.65639892327644
0,50,M,3,Graduate,Married,$120K +,Blue,35,1,1,2,34516.0,1638,32878.0,0.761,14474,121,0.833,0.047,5.7151e-05,0.99994,82.67796063949532
0,60,F,1,Graduate,Married,Unknown,Blue,52,2,3,3,13312.0,1974,11338.0,0.898,14336,106,0.656,0.148,0.00028395,0.99972,76.90898136284308
0,38,F,1,Doctorate,Single,Less than $40K,Blue,36,2,2,2,3466.0,2517,949.0,0.699,13140,94,0.709,0.726,0.0001546,0.99985,69.35720413065782
0,59,M,0,High School,Single,$40K - $60K,Silver,52,1,2,1,15223.0,1729,13494.0,0.863,14230,111,0.79,0.114,5.1739e-05,0.99995,78.42080804086443
0,53,M,1,High School,Married,$120K +,Gold,44,1,6,3,34516.0,831,33685.0,0.727,13247,107,0.754,0.024,0.00025106,0.99975,74.32290263872001
1,40,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989.0,0,5989.0,0.311,5843,60,0.176,0.0,0.99466,0.00534,37.38829537971008
1,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287.0,0,5287.0,0.841,8392,69,0.683,0.0,0.99449,0.00551,47.52085801603253
0,53,M,1,High School,Unknown,$40K - $60K,Blue,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0,8.453e-05,0.99992,75.38627613382135
0,56,M,2,High School,Unknown,$80K - $120K,Blue,36,1,1,1,4731.0,831,3900.0,0.96,14952,118,0.788,0.176,3.2288e-05,0.99997,82.89183411980652
0,60,F,0,Graduate,Single,$40K - $60K,Blue,47,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198,0.00016428,0.99984,74.97252144183808
0,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,29738.0,2370,27368.0,0.806,14270,97,0.902,0.08,6.8853e-05,0.99993,73.49303850578917
0,48,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,3918.0,813,3105.0,1.149,15867,103,1.06,0.208,5.6825e-05,0.99994,79.97126427834145
0,58,F,1,Unknown,Married,Less than $40K,Blue,40,1,2,3,3944.0,1006,2938.0,0.782,15315,124,0.851,0.255,0.00019751,0.9998,86.03203781921445
0,55,M,2,Uneducated,Married,$120K +,Blue,48,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274,5.663e-05,0.99994,81.65551307060821
0,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,0.00011731,0.99988,77.3086854039815
0,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021,0.00012764,0.99987,73.5173838855771
0,45,M,4,Graduate,Unknown,$60K - $80K,Blue,33,1,5,1,8670.0,1930,6740.0,0.933,13767,96,0.655,0.223,0.00012707,0.99987,71.77269004964823
1,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,0.99161,0.00839,54.363563898934956
0,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331.0,0,8331.0,0.705,14324,103,0.689,0.0,8.453e-05,0.99992,75.79738416581169
0,34,F,4,High School,Single,Unknown,Silver,26,2,2,2,32056.0,1668,30388.0,0.771,12595,106,0.683,0.052,0.00010485,0.9999,72.19950289497899
0,48,M,3,Uneducated,Married,$60K - $80K,Blue,36,1,1,2,15524.0,1148,14376.0,0.829,13819,106,0.71,0.074,5.8763e-05,0.99994,75.51047454613673
0,45,F,3,Graduate,Married,Less than $40K,Blue,40,2,1,3,4010.0,2517,1493.0,0.71,14354,101,0.629,0.628,9.6126e-05,0.9999,75.15911097133979
0,42,M,5,High School,Married,$60K - $80K,Blue,36,2,4,3,3275.0,1525,1750.0,0.749,14830,112,0.697,0.466,0.00036691,0.99963,80.40354559027524
0,49,M,1,Unknown,Single,$60K - $80K,Blue,37,1,2,2,18349.0,1209,17140.0,0.738,16422,110,0.803,0.066,0.00011743,0.99988,83.9905483101076
0,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49,0.00012764,0.99987,72.64348010879328
1,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0,0.98942,0.01058,46.003562871408135
1,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719.0,2517,7202.0,0.906,9183,51,0.7,0.259,0.99431,0.00569,43.185726251286354
0,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59,0.00021165,0.99979,82.3541729265365
0,40,M,2,College,Married,$40K - $60K,Gold,31,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395,7.6885e-05,0.99992,87.44371955367971
0,43,M,4,Uneducated,Married,$60K - $80K,Silver,30,1,3,1,29856.0,1576,28280.0,0.8,14887,119,0.545,0.053,0.00010569,0.99989,83.07571860710955
0,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522.0,1203,10319.0,0.847,13720,119,0.831,0.104,0.00029196,0.99971,79.91893436127532
0,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566,0.00019864,0.9998,79.12376871928123
1,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,14774.0,2517,12257.0,0.979,8293,63,0.703,0.17,0.99671,0.00329379,45.094785457070394
1,39,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,34516.0,2517,31999.0,0.841,8248,66,0.65,0.073,0.99583,0.00416767,46.052195248778254
0,51,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,5118.0,980,4138.0,0.786,14593,109,0.627,0.191,6.864e-05,0.99993,78.68331389854573
1,41,M,2,College,Married,$80K - $120K,Blue,33,2,3,3,14682.0,2517,12165.0,1.041,8193,72,0.846,0.171,0.99661,0.00338757,48.061691309147015
0,42,M,4,Uneducated,Married,$40K - $60K,Blue,33,1,2,2,3108.0,2280,828.0,0.844,14763,99,0.8,0.734,0.00012274,0.99988,75.54604877015937
0,32,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223.0,1413,1810.0,1.009,13648,103,0.635,0.438,3.4465e-05,0.99997,73.96877563951868
0,43,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,28612.0,2517,26095.0,0.712,14727,105,0.641,0.088,8.6952e-05,0.99991,77.60694063230264
0,50,M,1,Graduate,Married,$60K - $80K,Silver,37,1,1,1,6224.0,777,5447.0,0.743,13503,112,0.623,0.125,2.8169e-05,0.99997,76.81395459265568
0,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053,0.00010417,0.9999,75.57516203008163
0,36,M,4,High School,Single,$120K +,Blue,36,1,3,3,27929.0,1898,26031.0,0.725,14755,123,0.732,0.068,0.00030842,0.99969,84.15750195774997
0,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0,0.0003262,0.99967,74.21269649504374
0,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116,0.00013245,0.99987,74.65579797577216
0,45,F,4,College,Single,$40K - $60K,Gold,30,1,2,1,23051.0,1836,21215.0,0.743,14393,107,0.814,0.08,8.0634e-05,0.99992,77.42288099838241
0,53,F,2,Uneducated,Single,$40K - $60K,Blue,42,2,1,3,14839.0,2226,12613.0,0.828,14625,115,0.769,0.15,9.5249e-05,0.9999,80.92814863019777
0,43,M,3,Unknown,Married,$60K - $80K,Blue,34,1,3,1,3755.0,1591,2164.0,0.883,14402,110,0.803,0.424,0.00012373,0.99988,78.52636306881783
0,48,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,0,3862.0,0,3862.0,0.807,15282,125,0.712,0.0,7.5299e-05,0.99992,86.30248365687454
0,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,1,3,1,7539.0,0,7539.0,1.023,15293,129,0.743,0.0,0.00014734,0.99985,87.7710880419231
1,43,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,10588.0,503,10085.0,0.918,7886,70,0.75,0.048,0.99458,0.00542,46.51181889372726
0,59,M,2,Graduate,Single,$40K - $60K,Blue,50,2,1,2,11808.0,0,11808.0,0.813,13751,113,0.823,0.0,5.5077e-05,0.99994,77.84451728813877
0,31,M,1,High School,Divorced,$40K - $60K,Silver,26,1,1,3,15504.0,1277,14227.0,0.612,14181,126,0.615,0.082,7.6378e-05,0.99992,83.68394442636759
1,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091.0,0,12091.0,0.898,8127,74,0.805,0.0,0.99298,0.00702,48.602582984467226
0,41,M,3,High School,Married,$80K - $120K,Blue,33,2,1,1,13818.0,609,13209.0,0.787,13209,101,0.656,0.044,3.3505e-05,0.99997,72.06183765387604
0,53,F,2,Unknown,Married,$40K - $60K,Blue,48,2,3,3,4442.0,1107,3335.0,0.822,14437,109,0.912,0.249,0.00033251,0.99967,78.26132731555504
0,55,M,3,High School,Married,$60K - $80K,Blue,50,2,1,2,5282.0,1144,4138.0,0.8,13513,115,0.597,0.217,5.5559e-05,0.99994,77.92014170528974
0,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047,9.3457e-05,0.99991,68.84330449511846
0,55,M,1,High School,Single,$80K - $120K,Blue,42,1,4,2,34516.0,1583,32933.0,0.824,12192,112,0.672,0.046,0.00019835,0.9998,73.26764427021463
0,31,F,1,Unknown,Married,Less than $40K,Silver,36,2,3,1,10353.0,1520,8833.0,0.724,15028,124,0.746,0.147,0.00010113,0.9999,85.25569070819952
0,48,M,3,Graduate,Married,$80K - $120K,Blue,43,1,4,1,9959.0,0,9959.0,0.751,14948,125,0.866,0.0,0.00013603,0.99986,85.39899956252268
0,42,M,2,Graduate,Married,$60K - $80K,Blue,36,2,2,1,6280.0,2181,4099.0,0.795,14109,92,0.878,0.347,6.864e-05,0.99993,71.25896556072607
1,57,M,4,Unknown,Divorced,$120K +,Blue,36,2,2,3,13694.0,2219,11475.0,1.078,9040,63,0.8,0.162,0.99549,0.00451007,47.11545197946815
0,34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,8940.0,1518,7422.0,0.726,14459,97,0.702,0.17,0.00017987,0.99982,74.0042914813356
0,54,M,2,Uneducated,Married,$60K - $80K,Blue,45,2,3,1,6546.0,1908,4638.0,0.697,14103,112,0.672,0.291,0.00011153,0.99989,78.43697991185066
0,46,F,2,Unknown,Married,Unknown,Silver,39,1,1,2,32587.0,992,31595.0,1.139,15958,113,0.687,0.03,5.4701e-05,0.99995,83.81454542057763
0,38,M,2,Graduate,Single,$60K - $80K,Blue,25,1,1,1,11474.0,0,11474.0,0.628,13041,98,0.661,0.0,3.3214e-05,0.99997,70.52825387385396
0,40,M,5,Unknown,Single,$120K +,Silver,31,1,3,3,34516.0,2203,32313.0,0.728,14204,96,0.92,0.064,0.00031018,0.99969,72.9547934904619
1,56,F,2,High School,Married,Less than $40K,Blue,46,4,3,3,9463.0,764,8699.0,0.994,7106,61,0.906,0.081,0.99661,0.00338788,41.16447590683134
0,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,1,1,2,12552.0,1405,11147.0,0.702,15508,95,0.792,0.112,6.7249e-05,0.99993,76.1224562872965
0,39,M,2,Graduate,Single,$60K - $80K,Blue,24,2,3,2,21679.0,1073,20606.0,0.745,15581,115,0.797,0.049,0.00017987,0.99982,83.5141689721151
0,42,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36,1,2,2,10531.0,2330,8201.0,0.757,14955,118,0.662,0.221,0.00013827,0.99986,82.8999492464025
0,60,F,1,Uneducated,Single,Less than $40K,Blue,47,1,3,2,4905.0,2413,2492.0,0.853,15478,109,0.73,0.492,0.0001736,0.99983,81.07727624435833
0,35,M,3,College,Unknown,$80K - $120K,Silver,29,2,2,2,34516.0,0,34516.0,0.758,12847,106,0.738,0.0,0.00010375,0.9999,72.88117352904086
0,42,M,3,Graduate,Single,$80K - $120K,Silver,31,2,2,3,34516.0,2120,32396.0,0.9,14626,97,0.644,0.061,0.00017949,0.99982,74.45603352851154
1,30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017.0,726,9291.0,0.924,9299,68,0.619,0.072,0.9882,0.0118,49.61461905999979
1,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18,1,1,2,31832.0,518,31314.0,0.972,10201,59,0.788,0.016,0.98265,0.01735,48.81715705124712
0,37,F,1,Graduate,Married,Less than $40K,Blue,19,2,3,2,5843.0,1346,4497.0,0.641,13299,95,0.863,0.23,0.00016883,0.99983,70.1470180704603
0,43,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,1,34427.0,1613,32814.0,0.704,13545,112,0.672,0.047,6.864e-05,0.99993,76.92756636499932
1,34,M,3,High School,Unknown,$80K - $120K,Silver,21,1,2,3,34516.0,0,34516.0,0.794,9177,50,1.083,0.0,0.9943,0.0057,42.80978376787857
0,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,32793.0,0.628,13853,98,0.782,0.05,0.00037927,0.99962,72.72474813916449
0,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,32532.0,0.757,14969,96,0.811,0.057,0.00023457,0.99977,75.0241507724355
1,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779.0,2517,2262.0,0.929,8912,63,0.658,0.527,0.99631,0.00368792,46.769206578039885
0,51,M,1,Unknown,Single,$60K - $80K,Blue,22,2,3,3,4248.0,1177,3071.0,0.821,13958,116,0.785,0.277,0.00031211,0.99969,79.48359771390852
0,43,M,0,Post-Graduate,Single,$40K - $60K,Blue,37,1,2,3,7872.0,989,6883.0,0.809,13746,104,0.733,0.126,0.0001933,0.99981,74.59358200520303
0,41,F,3,Graduate,Unknown,Less than $40K,Blue,13,1,3,2,6077.0,1421,4656.0,0.739,12489,97,0.764,0.234,0.00018665,0.99981,68.67535834997875
0,48,F,3,Graduate,Single,Less than $40K,Blue,36,2,3,1,3882.0,2029,1853.0,0.751,13980,128,0.707,0.523,0.00011256,0.99989,83.85965540486893
0,41,F,2,High School,Married,Less than $40K,Blue,24,1,1,1,7207.0,1645,5562.0,0.969,13730,96,0.745,0.228,3.2288e-05,0.99997,71.67260348829787
0,48,F,4,Unknown,Single,$40K - $60K,Blue,36,1,1,2,6121.0,1679,4442.0,0.705,14224,117,0.887,0.274,6.3492e-05,0.99994,80.56285116896744
1,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516.0,572,33944.0,1.05,8659,81,1.077,0.017,0.99487,0.00513,52.559651045664225
0,32,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3535.0,1964,1571.0,0.661,14080,85,0.809,0.556,0.00018475,0.99982,68.66253372545417
1,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516.0,1783,32733.0,0.821,8472,80,0.739,0.052,0.99477,0.00523,51.6940959242993
1,50,M,1,Graduate,Single,$80K - $120K,Silver,43,6,3,3,34516.0,432,34084.0,0.807,9045,72,1.0,0.013,0.99612,0.0038814,50.366387262403876
0,49,M,2,Unknown,Married,$60K - $80K,Blue,36,2,1,2,6224.0,1329,4895.0,0.74,14238,93,0.755,0.214,6.054e-05,0.99994,71.9676282345688
0,37,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,9178.0,1585,7593.0,0.617,14932,110,0.803,0.173,0.00023771,0.99976,79.96003543410673
0,31,M,1,High School,Married,$60K - $80K,Blue,24,2,1,3,4328.0,1493,2835.0,0.651,14731,120,0.765,0.345,8.453e-05,0.99992,83.01344425433467
0,52,M,2,College,Married,$80K - $120K,Blue,36,1,2,2,9959.0,1049,8910.0,0.976,15195,99,0.941,0.105,0.00011066,0.99989,76.71462699997976
0,60,F,0,Uneducated,Single,Less than $40K,Blue,47,1,2,2,9634.0,2076,7558.0,0.876,14218,102,0.759,0.215,0.00010043,0.9999,75.1509374625381
0,35,F,2,Unknown,Divorced,Unknown,Blue,31,2,2,2,19033.0,1555,17478.0,1.001,16033,116,0.812,0.082,0.00012511,0.99987,85.09656027612449
0,48,M,1,Uneducated,Married,$60K - $80K,Blue,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198,0.00010469,0.9999,82.50001167644115
1,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575.0,0,3575.0,0.843,7672,66,0.737,0.0,0.99161,0.00839,44.49409094235107
1,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508.0,0,5508.0,0.89,7507,78,0.733,0.0,0.99671,0.00329379,48.36430574216239
0,31,M,2,Graduate,Single,Less than $40K,Blue,19,1,2,3,5871.0,1829,4042.0,0.81,15645,117,0.746,0.312,0.00019143,0.99981,84.4067161332609
1,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,15219.0,2281,12938.0,0.832,7625,78,0.95,0.15,0.99717,0.00282527,48.68350072160406
0,46,M,2,Uneducated,Single,$120K +,Blue,32,2,3,1,34516.0,2328,32188.0,0.855,15754,121,0.729,0.067,0.00011153,0.99989,86.14041465377795
0,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,1,3,1,8147.0,1750,6397.0,0.751,14912,114,0.869,0.215,0.00010469,0.9999,81.34478351099688
0,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28,1,3,1,3525.0,1519,2006.0,0.685,13625,110,1.0,0.431,0.00012764,0.99987,76.42454528046034
0,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,9711.0,972,8739.0,0.647,14926,115,0.742,0.1,5.1697e-05,0.99995,81.74236633199392
0,52,M,2,High School,Married,$80K - $120K,Blue,47,1,1,1,11358.0,1425,9933.0,0.611,14327,92,0.673,0.125,3.2288e-05,0.99997,71.84866476003357
0,58,F,3,Graduate,Married,Less than $40K,Blue,47,1,2,1,6765.0,0,6765.0,0.739,14133,124,0.771,0.0,7.1226e-05,0.99993,82.83467794040034
1,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,4725.0,1253,3472.0,1.008,9134,77,0.974,0.265,0.99939,0.00060765,52.40569716916361
1,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247,0.99504,0.00495524,45.27826126893335
0,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,34516.0,1666,32850.0,0.82,13971,116,0.812,0.048,5.8215e-05,0.99994,79.51876326249108
0,32,F,0,High School,Divorced,Less than $40K,Blue,25,2,3,0,8851.0,1753,7098.0,0.627,14783,110,0.864,0.198,5.5353e-05,0.99994,79.55698414650665
0,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,8506.0,0,8506.0,0.719,14289,113,0.638,0.0,6.2639e-05,0.99994,79.29982999101692
0,48,M,2,Graduate,Divorced,Less than $40K,Blue,36,1,3,2,3442.0,1229,2213.0,0.81,14618,100,0.724,0.357,0.00017987,0.99982,75.51352988156974
0,33,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,3731.0,0,3731.0,0.767,13234,92,0.84,0.0,0.00017987,0.99982,68.89205363690006
0,51,F,2,Unknown,Married,Less than $40K,Blue,46,1,6,3,7744.0,1893,5851.0,0.813,16059,124,0.722,0.244,0.00026249,0.99974,88.04458921501622
0,46,M,2,High School,Single,$40K - $60K,Blue,32,2,3,2,5972.0,0,5972.0,0.606,14227,116,0.706,0.0,0.00017486,0.99983,80.21125406534759
0,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,1,2,2,21714.0,1969,19745.0,0.944,13270,104,0.625,0.091,0.00012511,0.99987,73.30598191864168
0,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454,6.6245e-05,0.99993,78.7801699778459
0,50,F,2,Graduate,Married,Less than $40K,Blue,38,2,1,1,9546.0,960,8586.0,0.71,14211,111,0.657,0.101,3.3214e-05,0.99997,78.36941223908993
0,28,F,1,Post-Graduate,Single,Less than $40K,Blue,14,2,3,3,3848.0,0,3848.0,0.841,14054,105,0.694,0.0,0.00033411,0.99967,75.7864472326056
0,44,M,3,Graduate,Single,$40K - $60K,Blue,40,1,3,1,9199.0,1230,7969.0,0.591,15367,123,0.685,0.134,0.00011256,0.99989,85.81298778332884
0,43,M,2,High School,Married,$60K - $80K,Blue,31,2,3,1,13381.0,1845,11536.0,0.883,14532,116,0.871,0.138,0.00010545,0.99989,81.03629193593838
0,50,F,1,Graduate,Single,$40K - $60K,Blue,36,2,1,3,2833.0,1622,1211.0,0.951,14341,101,0.712,0.573,8.6952e-05,0.99991,75.12394542275723
0,53,F,2,Post-Graduate,Single,Unknown,Blue,41,2,2,3,15101.0,1396,13705.0,0.692,13545,96,0.655,0.092,0.00022525,0.99977,71.17217068154609
0,58,F,3,Unknown,Married,Less than $40K,Blue,48,2,1,2,3603.0,1465,2138.0,0.63,14235,101,0.656,0.407,6.282e-05,0.99994,74.83721094969945
0,51,F,0,Doctorate,Single,Less than $40K,Blue,38,2,2,2,4132.0,2517,1615.0,0.786,13820,129,0.697,0.609,0.00014134,0.99986,83.78656088329942
0,39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,4366.0,1870,2496.0,0.814,15451,127,0.764,0.428,9.496e-05,0.99991,87.47906024887945
0,42,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,6128.0,2239,3889.0,0.768,13505,116,0.681,0.365,5.7762e-05,0.99994,78.25821359791631
1,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516.0,2517,31999.0,0.579,6782,67,0.763,0.073,0.99537,0.00462792,42.446315615761016
0,44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,6882.0,1930,4952.0,0.915,13836,113,0.766,0.28,0.00019517,0.9998,78.07444587502472
0,46,M,4,Uneducated,Married,$80K - $120K,Blue,33,1,2,1,13490.0,1567,11923.0,0.795,13159,105,0.75,0.116,7.4017e-05,0.99993,73.36543446480644
0,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978.0,1820,16158.0,0.85,15657,114,0.81,0.101,5.5559e-05,0.99994,83.3600399489973
0,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,2,2,3821.0,1673,2148.0,0.869,15005,89,0.712,0.438,0.00013897,0.99986,72.60354668007642
0,41,F,2,Graduate,Single,Less than $40K,Blue,21,2,3,3,3624.0,1641,1983.0,0.833,15824,121,0.779,0.453,0.00030251,0.9997,86.32976760768403
0,42,F,3,High School,Single,Less than $40K,Blue,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218,0.00010943,0.99989,87.04125208813689
0,38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,4623.0,1366,3257.0,0.776,14730,118,0.735,0.295,0.00010387,0.9999,82.29131475170436
0,36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,4343.0,2220,2123.0,1.045,14463,119,0.776,0.511,5.3542e-05,0.99995,81.92878071487843
0,43,F,3,High School,Unknown,$40K - $60K,Silver,25,1,2,1,17328.0,0,17328.0,0.82,15367,105,0.641,0.0,6.2564e-05,0.99994,79.33816763944395
0,51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,3803.0,2437,1366.0,0.809,14397,117,0.746,0.641,3.3505e-05,0.99997,81.03082346933532
0,52,M,3,Graduate,Married,$60K - $80K,Blue,44,1,2,1,23889.0,603,23286.0,0.792,13360,124,0.968,0.025,7.1226e-05,0.99993,80.74368032083747
0,50,F,3,Graduate,Divorced,Unknown,Silver,45,2,1,2,34516.0,2381,32135.0,0.748,15071,103,0.717,0.069,5.164e-05,0.99995,77.81805068820944
1,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999.0,0,3999.0,0.938,7567,76,0.652,0.0,0.99473,0.00527,47.80718381365023
0,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782.0,2177,9605.0,0.875,16605,110,0.692,0.185,7.9128e-05,0.99992,84.48557103246206
0,43,F,4,Unknown,Single,Less than $40K,Blue,38,2,1,2,3220.0,0,3220.0,0.782,13339,90,0.698,0.0,6.3492e-05,0.99994,68.4566586073275
0,48,F,3,Unknown,Unknown,$40K - $60K,Blue,42,2,1,1,9742.0,2517,7225.0,0.692,13082,92,0.804,0.258,3.7884e-05,0.99996,68.48088722270398
1,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0,0.99559,0.00441277,40.83216439183646
0,48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,34516.0,738,33778.0,0.719,15143,121,0.635,0.021,3.4833e-05,0.99997,84.48763387039773
0,45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,1,3,26819.0,1657,25162.0,0.816,14450,111,0.762,0.062,9.7154e-05,0.9999,79.01591732456924
1,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580.0,132,9448.0,0.32,5385,51,0.308,0.014,0.99649,0.00350838,32.91197598078214
0,47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,7940.0,1669,6271.0,0.696,15445,118,0.934,0.21,7.9128e-05,0.99992,84.22541992374506
0,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048,0.00019451,0.99981,74.49884714604426
0,47,M,2,Uneducated,Married,$40K - $60K,Blue,39,2,2,2,3471.0,0,3471.0,0.871,14381,115,0.742,0.0,0.00011703,0.99988,80.26811833372514
1,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938.0,0,14938.0,0.758,8192,80,0.778,0.0,0.99583,0.00416681,50.93668410867497
0,49,F,3,Graduate,Divorced,Unknown,Blue,42,2,2,3,14072.0,1917,12155.0,0.653,13432,107,0.981,0.136,0.00019864,0.9998,74.8233354454718
0,58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,15928.0,1527,14401.0,0.838,14678,125,0.712,0.096,0.00028202,0.99972,84.66863816888493
1,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051,0.99495,0.00505,54.117229912239864
0,60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,9752.0,1423,8329.0,0.872,14220,108,0.964,0.146,0.00010182,0.9999,77.31462092823035
0,53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,3234.0,1514,1720.0,0.846,13803,100,0.695,0.468,7.0819e-05,0.99993,73.30892048966324
